🕺	պարող մարդ	մարդ|պար|պարող մարդ|պարող տղամարդ
🖕	միջնամատ	ձեռք|մատ|միջնամատ
🖖	վուլկանցիների ողջույն	ձեռք|մատ|մարմին|վուլկան|վուլկանցիների ողջույն
🖤	սև սիրտ	չար|սև|սիրտ
🗻	Ֆուջի լեռ	գագաթ|լեռ|սար|Ֆուձի|Ֆուձիյամա|ֆուջի
🗼	Տոկիոյի աշտարակ	աշտարակ|Տոկիո|Տոկիոյի աշտարակ
🗽	ազատության արձանը	ազատության արձանը|ազատություն|արձան
🗾	Ճապոնիայի քարտեզը	Ճապոնիա|Ճապոնիայի քարտեզը|քարտեզ
🗿	մոաի	արձան|դեմք|մոաի|մոայի
😀	ծիծաղող դեմք	դեմք|ծիծաղող դեմք|քմծիծաղել
😁	ծիծաղող դեմք ժպտացող աչքերով	աչք|դեմք|ժպտալ|ծիծաղող դեմք ժպտացող աչքերով|քմծիծաղել
😂	դեմք ուրախության արցունքներով	արցունք|դեմք|դեմք ուրախության արցունքներով|ծիծաղել|ուրախություն
😃	ժպտացող դեմք բաց բերանով	բաց|բերան|դեմք|ժպտալ|ժպտացող դեմք բաց բերանով
😄	ժպտացող աչքերով լայն ժպիտով դեմք	աչք|բաց|բաց բերնով ժպտացող դեմք՝ ժպտացող աչքերով|բերան|դեմք|ժպտալ|ժպտացող աչքերով լայն ժպիտով դեմք
😅	սառը քրտինքով լայն ժպիտով դեմք	բաց|դեմք|ժպտալ|ժպտացող դեմք բաց բերանով և սառը քրտինքով|սառը քրտինքով լայն ժպիտով դեմք|քրտինք
😆	աչքերը կկոցած լայն ժպիտով դեմք	աչքերը կկոցած լայն ժպիտով դեմք|բաց|բերան|գոհ|ժպտացող դեմք բաց բերանով և ամուր փակած աչքերով|ծիծաղել|քմծիծաղող շեղված դեմք
😇	ժպտացող դեմք լուսապսակով	անմեղ|դեմք|ժպիտ|ժպտացող դեմք լուսապսակով|լուսապսակ|հրեշտակ
😈	ժպտացող դեմք եղջյուրներով	դեմք|եղջյուրներ|ժպտալ|ժպտացող դեմք եղջյուրներով|հեքիաթ|ֆանտազիա
😉	աչքով անող դեմք	աչքով անել|աչքով անող դեմք|դեմք
😊	ժպտացող դեմք ժպտացող աչքերով	աչք|դեմք|ժպիտ|ժպտացող դեմք ժպտացող աչքերով|շիկնել
😋	համեղ ուտելիք վայելող դեմք	դեմք|ժպիտ|համեղ|համեղ ուտելիք վայելող դեմք|նյամ|վայելել
😌	թեթևացած դեմք	դեմք|թեթևացած
😍	ժպտացող դեմք սրտաձև աչքերով	աչք|դեմք|ժպիտ|ժպտացող դեմք սրտաձև աչքերով|սեր
😎	ժպտացող դեմք արևային ակնոցով	արև|արևային ակնոց|դեմք|զիլ|թույն|ժպտացող դեմք արևային ակնոցով
😏	կեղծ ժպտացող դեմք	դեմք|կեղծ ժպիտ|կեղծ ժպտացող դեմք
😐	չեզոք դեմք	անվրդով|դեմք|չեզոք
😑	անհույզ դեմք	անարտահայտիչ|անհույզ դեմք|առանց էմոցիաների|դեմք|ոչինչ չարտահայտող
😒	անտրամադիր դեմք	անտրամադիր|դեմք|դժբախտ
😓	սառը քրտինքով դեմք	դեմք|սառը|սառը քրտինքով դեմք|քրտինք
😔	մտածկոտ դեմք	դեմք|մռայլված|մտածկոտ
😕	շփոթված դեմք	դեմք|շփոթված
😖	ցնցված դեմք	դեմք|ցնցված
😗	համբուրող դեմք	դեմք|համբույր|համբուրող դեմք
😘	համբույր ուղարկող դեմք	դեմք|համբույր ուղարկող դեմք|օդային համբույր
😙	համբուրող դեմք ժպտացող աչքերով	աչք|դեմք|ժպտալ|համբուրել|համբուրող դեմք ժպտացող աչքերով
😚	համբուրող դեմք փակ աչքերով	աչք|դեմք|համբուրել|համբուրող դեմք փակ աչքերով|փակ
😛	լեզուն հանած դեմք	դեմք|լեզու|լեզուն հանած դեմք
😜	լեզուն հանած և աչքով անող դեմք	աչք|դեմք|լեզու|լեզուն հանած և աչքով անող դեմք|կատակ
😝	լեզուն հանած և աչքերն ամուր փակած դեմք	ահավոր|աչք|դեմք|լեզու|լեզուն հանած և աչքերն ամուր փակած դեմք|սարսափելի
😞	հիասթափված դեմք	դեմք|հիասթափված
😟	մտահոգ դեմք	անհանգստացած|դեմք|մտահոգ
😠	բարկացած դեմք	բարկացած|դեմք|զայրացած
😡	դժգոհ դեմք	բարկացած|դեմք|դժգոհ|զայրույթ|խենք|կարմիր
😢	արտասվող դեմք	արտասվել|արտասվող դեմք|արցունք|դեմք|տխուր
😣	համառող դեմք	դեմք|համառ|համառող դեմք
😤	քթից գոլորշի հանող դեմք	դեմք|հաղթած|հաղթանակ|քթից գոլորշի հանող դեմք
😥	տխուր, բայց թեթևացած դեմք	դեմք|թեթևացած|հիասթափված|հիասթափված բայց թեթևացած դեմք|տխուր|տխուր, բայց թեթևացած դեմք
😦	բաց բերանով խոժոռված դեմք	բաց|բաց բերանով խոժոռված դեմք|բերան|խոժոռ
😧	վշտահար դեմք	դեմք|վշտահար
😨	վախեցած դեմք	դեմք|սարսափած|վախ|վախեցած
😩	ուժասպառ դեմք	դեմք|հոգնած|ուժասպառ
😪	քնատ դեմք	դեմք|քնատ դեմք|քնել
😫	հոգնած դեմք	դեմք|հոգնած
😬	ծամածռվող դեմք	դեմք|ծամածռություն|ծամածռվող դեմք
😭	բարձրաձայն արտասվող դեմք	արցունք|բարձրաձայն|բարձրաձայն արտասվող դեմք|լաց|հեկեկալ|տխուր
😮	բաց բերանով դեմք	բաց|բաց բերանով դեմք|բերան|դեմք|համակրանք
😮‍💨	արտաշնչող դեմք	արտաշնչել|արտաշնչող դեմք|թեթևություն|հևալ|հևոց|հոգոց
😯	սաստված դեմք	ապշած|դեմք|զարմացած|սաստված
😰	բաց բերանով և սառը քրտինքով դեմք	բաց|բաց բերանով և սառը քրտինքով դեմք|բերան|դեմք|կապույտ|սառը|քրտինք
😱	վախից գոռացող դեմք	դեմք|ծամել|ճչալ|սարսափած|վախեցած|վախից գոռացող դեմք
😲	ապշահար դեմք	ամբողջովին|ապշահար|դեմք|ցնցված
😳	շիկնած դեմք	դեմք|հիացած|շիկնած
😴	քնած դեմք	դեմք|խռռ|քնած դեմք|քնել
😵	գլխապտույտով դեմք	գլխապտույտ|գլխապտույտով դեմք|դեմք
😵‍💫	պարուրաձև աչքերով դեմք	գլխապտույտ|շփոթմունք|պարուրաձև|պարուրաձև աչքերով դեմք|փորձանք
😶	առանց բերանի դեմք	առանց բերանի դեմք|բերան|դեմք|լուռ|հանգիստ
😷	բժշկական դիմակով դեմք	բժիշկ|բժշկական դիմակ|բժշկական դիմակով դեմք|հիվանդ|վարակ
😸	քմծիծաղող կատու ժպտացող աչքերով	աչք|դեմք|ժպիտ|կատու|քմծիծաղ|քմծիծաղող կատու ժպտացող աչքերով
😹	ուրախության արցունքներով կատու	արցունք|դեմք|կատու|ուրախության արցունքներով կատու|ուրախություն
😺	քմծիծաղող կատու	բաց|բերան|դեմք|ժպիտ|կատու|քմծիծաղ|քմծիծաղող կատու
😻	ժպտացող կատվի դեմք սրտաձև աչքերով	աչք|դեմք|ժպիտ|ժպտացող կատվի դեմք սրտաձև աչքերով|կատու|սեր|սիրտ
😼	ծուռ ժպիտով կատու	դեմք|ժպիտ|ծուռ ժպիտով կատու|կատու|հեգնական
😽	համբուրող կատու	աչք|դեմք|կատու|համբույր|համբուրող կատու
😾	դժգոհող կատու	դեմք|դժգոհ|դժգոհող կատու|կատու
😿	լացող կատու	արցունք|դեմք|լաց|լացող կատու|կատու|տխուր
🙀	հոգնած կատու	դեմք|զարմացած|կատու|հոգնած|օհ
🙁	թեթևակի խոժոռված դեմք	դեմք|թեթևակի խոժոռված դեմք|խոժոռ
🙂	թեթևակի ժպտացող դեմք	դեմք|թեթևակի ժպտացող դեմք|ժպիտ
🙃	գլխիվայր դեմք	գլխիվայր|դեմք
🙄	պտտվող աչքերով դեմք	աչքեր|դեմք|պտտվող|պտտվող աչքերով դեմք
🙅	ՈՉ ակնարկող անձ	արգելված|ժեստ|ձեռք|ոչ|ՈՉ ակնարկող անձ|ոչ ցույց տվող
🙆	ok ցույց տվող	ok|ok ցույց տվող|ժեստ|ձեռք
🙇	խոնարհվող անձ	ժեստ|խոնարհվել|խոնարհվող անձ|ներողություն|ներողություն խնդրել
🙈	չարություն չտեսնող կապիկ	արգելված|դեմք|ժեստ|կապիկ|չար|չարություն չտեսնող կապիկ|տեսնել
🙉	չարություն չլսող կապիկ	արգելված|դեմք|ժեստ|լսել|կապիկ|չար|չարություն չլսող կապիկ
🙊	չարություն չասող կապիկ	արգելված|դեմք|ժեստ|խոսել|կապիկ|չարություն չասող կապիկ|չարություն չասող կապիկար
🙋	ձեռքը բարձրացրած անձ	բարձրացված|երջանիկ|ժեստ|ձեռք|ձեռքը բարձրացրած անձ
🙌	բարձրացրած ձեռքեր	բարձրացված|բարձրացրած ձեռքեր|ժեստ|ձեռք|մարմին|ուռա|տոն
🙍	խոժոռված դեմքով անձ	ժեստ|խոժոռված|խոժոռված դեմքով անձ
🙎	դժգոհ անձ	դժգոհ|դժգոհ անձ|ժեստ
🙏	ձեռքերի ափերը միացված	աղոթել|ժեստ|խնդրել|խնդրում եմ|խոնարհվել|ձեռք|ձեռքերի ափերը միացված|մարմին|միացված|շնորհակալություն
🚀	հրթիռ	հրթիռ|տիեզերք|փոխադրամիջոց
🚁	ուղղաթիռ	ուղղաթիռ|փոխադրամիջոց
🚂	շոգեքարշ	գնացք|գոլորշի|երկաթուղի|շոգեքարշ|փոխադրամիջոց
🚃	երկաթուղային վագոն	գնացք|երկաթուղային վագոն|երկաթուղի|էլեկտրական|վագոն|տրամվայ|տրոլեյբուս|փոխադրամիջոց
🚄	ճեպընթաց գնացք	արագություն|գնացք|երկաթուղի|ճեպընթաց գնացք|սինկանսեն|փոխադրամիջոց
🚅	գերճեպընթաց գնացք	արագություն|գերարագ|գերճեպընթաց գնացք|երկաթգիծ|երկաթուղի|շինկանսեն|սինկանսեն
🚆	գնացք	գնացք|երկաթուղի|փոխադրամիջոց
🚇	մետրո	մետրո|փոխադրամիջոց
🚈	վերգետնյա մետրո	երկաթուղի|վերգետնյա մետրո|փոխադրամիջոց
🚉	կայարան	գնացք|երկաթուղի|կայարան|փոխադրամիջոց
🚊	տրամվայ	տրամվայ|տրոլեյբուս|փոխադրամիջոց
🚋	տրամվայի վագոն	վագոն|տրամվայ|տրամվայի վագոն|տրոլեյբուս|փոխադրամիջոց
🚌	ավտոբուս	ավտոբուս|փոխադրամիջոց
🚍	մոտեցող ավտոբուս	ավտոբուս|մոտեցող|փոխադրամիջոց
🚎	տրոլեյբուս	ավտոբուս|տրամվայ|տրոլեյբուս|փոխադրամիջոց
🚏	ավտոբուսի կանգառ	ավտոբուս|ավտոբուսի կանգառ|կանգառ
🚐	միկրոավտոբուս	ավտոբուս|միկրոավտոբուս|փոխադրամիջոց
🚑	շտապօգնության մեքենա	շտապ|շտապօգնության մեքենա|փոխադրամիջոց
🚒	հրշեջ մեքենա	բեռնատար|հրդեհ|հրշեջ մեքենա|փոխադրամիջոց|քարշակ
🚓	ոստիկանական մեքենա	ավտոմեքենա|ճո մեքենա|ոստիկանական մեքենա|ոստիկանություն|պարեկ|փոխադրամիջոց
🚔	մոտեցող ոստիկանական մեքենա	ավտոմեքենա|մոտեցող|մոտեցող ոստիկանական մեքենա|ոստիկանություն|փոխադրամիջոց
🚕	տաքսի	տաքսի|փոխադրամիջոց
🚖	մոտեցող տաքսի	մոտեցող|տաքսի|փոխադրամիջոց
🚗	ավտոմեքենա	ավտո|ավտոմեքենա|մեքենա|փոխադրամիջոց
🚘	մոտեցող ավտոմեքենա	ավտոմեքենա|մեքենա|մոտեցող|փոխադրամիջոց
🚙	ավտոֆուրգոն	ավտոֆուրգոն|փոխադրամիջոց
🚚	բեռնատար	առաքում|բեռնատար|փոխադրամիջոց
🚛	կցորդով բեռնատար	բեռնատար|կցորդ|կցորդով բեռնատար|փոխադրամիջոց
🚜	տրակտոր	տրակտոր|փոխադրամիջոց
🚝	մոնոռելս	մոնոռելս|փոխադրամիջոց
🚞	լեռնային երկաթուղի	երկաթուղի|լեռ|լեռնային երկաթուղի|վագոն|փոխադրամիջոց
🚟	կախովի երկաթուղի	երկաթուղի|կախովի|փոխադրամիջոց
🚠	լեռնային ճոպանուղի	գոնդոլա|լեռ|լեռնային ճոպանուղի|ճոպան|փոխադրամիջոց
🚡	օդային տրամվայ	գոնդոլա|ճոպան|ճոպանուղի|վագոն|տրամվայ|փոխադրամիջոց|օդային
🚢	նավ	նավ|փոխադրամիջոց
🚣	նավակ թիավարող անձ	թիանավակ|նավակ|նավակ թիավարող անձ
🚤	արագընթաց նավակ	արագընթաց նավակ|նավակ|փոխադրամիջոց
🚥	հորիզոնական լուսացույց	ազդանշան|երթևեկություն|լույս|լուսաֆոր|հորիզոնական լուսացույց
🚦	ուղղաձիգ լուսացույց	ազդանշան|երթևեկություն|լույս|լուսաֆոր|ուղղաձիգ լուսացույց
🚧	շինարարություն	արգելապատնեշ|շինարարություն
🚨	ոստիկանական մեքենայի փարոս	ավտոմեքենա|լույս|ոստիկանական մեքենայի փարոս|ոստիկանություն|պտտվող|փարոս|փոխադրամիջոց
🚩	եռանկյունի դրոշ	եռանկյունի դրոշ|փոստ
🚪	դուռ	դուռ
🚫	արգելված է	արգելված|արգելված է|մուտք|ոչ
🚬	ծխել	գլանակ|ծխել
🚭	չծխել	արգելված|ծխել|ոչ|չծխել
🚮	աղբամանի նշան	աղբ|աղբամանի նշան|աղբարկղ
🚯	չաղտոտել	աղբ|արգելված|ոչ|չաղտոտել
🚰	խմելու ջուր	խմել|խմելու|ջուր
🚱	ոչ խմելու ջուր	արգելված|խմել|խմելու|ոչ|ջուր
🚲	հեծանիվ	հեծանիվ|փոխադրամիջոց
🚳	առանց հեծանիվների	առանց հեծանիվների|արգելված|հեծանիվ|ոչ|փոխադրամիջոց
🚴	հեծանվորդ	հեծանիվ|հեծանվորդ
🚵	լեռնահեծանվորդ	լեռ|լեռնահեծանվորդ|հեծանիվ|հեծանվորդ
🚶	հետիոտն	զբոսանք|զբոսնել|հետիոտն|քայլել
🚷	հետիոտնների մուտքն արգելված է	արգելված|հետիոտն|հետիոտնների մուտքն արգելված է|ոչ
🚸	անցնող երեխաներ	անցնող|անցնող երեխաներ|երեխա|երթեւեկություն|հետիոտն
🚹	տղամարդկանց զուգարան	wc|զուգարան|տղամարդ|տղամարդկանց զուգարան
🚺	կանանց զուգարան	wc|զուգարան|կանանց զուգարան|կին
🚻	ընդհանուր զուգարան	wc|զուգարան|ընդհանուր զուգարան
🚼	նորածնի նշան	նորածին|նորածնի նշան|փոխել
🚽	զուգարանակոնք	զուգարան|զուգարանակոնք
🚾	զուգարան	wc|զուգարան|ջուր
🚿	ցնցուղ	ջուր|ցնցուղ
🛀	լոգանք ընդունող անձ	լոգանք ընդունող անձ|լոգասենյակ|լոգարան
🛁	լոգարան	լոգասենյակ|լոգարան
🛂	անձնագրային ստուգում	անձնագիր|անձնագրային ստուգում|անձնագրի ստուգում|ստուգում
🛃	մաքսատուն	մաքսային ծառայություն|մաքսատուն
🛄	ուղեբեռի վերաբերյալ բողոք	բողոք|ուղեբեռ|ուղեբեռի ստացում|ուղեբեռի վերաբերյալ բողոք
🛅	մոռացված ուղեբեռ	բեռ|մոռացված ուղեբեռ|ուղեբեռ|պահարան
🛌	մահճակալին պառկած անձ	հյուրանոց|մահճակալին պառկած անձ|քնել
🛐	աղոթատեղի	աղոթատեղի|կրոն|պաշտամունք
🛑	կանգ նշան	կանգ|նշան
🛒	գնումների զամբյուղ	գնումներ|գնումների զամբյուղ|զամբյուղ|սայլակ
🛕	հինդուիստական տաճար	հինդուիստական տաճար|հինուիզմ|տաճար
🛖	հյուղակ	գետնահյուղ|հյուղակ|յուրտ|տնակ
🛗	վերելակ	ամբարձիչ|հատուկ կարիքներ|վերելակ|վերհան
🛘	սողանք	աղետ|երկրաշարժ|ժայռեր|լեռ|ձնահոսք|սողանք|վտանգ
🛜	անլար	անլար|առցանց|ինտերնետ|կապ|ցանց
🛝	խաղահրապարակի սղարան	զբոսայգի|խաղ|խաղահրապարակ|խաղահրապարակի սղարան|պարկ|սղալ
🛞	անիվ	անիվ|անվադող|շրջան|պտույտ
🛟	փրկօղակ	անվտանգություն|փրկել|փրկօղակ|օղակ
🛫	օդանավի մեկնում	գրանցում|ինքնաթիռ|մեկնում|փոխադրամիջոց|օդանավի մեկնում
🛬	օդանավի ժամանում	ժամանող|ժամանում|վայրէջք|փոխադրամիջոց|օդանավ|օդանավի ժամանում
🛴	ինքնագլոր	ինքնագլոր|սկուտեր
🛵	սկուտեր	մոպեդ|սկուտեր
🛶	կանոէ	կանոէ|մակույկ|նավակ
🛷	սահնակ	սահնակ
🛸	թռչող ափսե	այլմոլորակային|թռչող ափսե
🛹	անվատախտակ	անվատախտակ|սքեյթ|սքեյթբորդ|տախտակ
🛺	ավտոռիկշա	ավտոռիկշա|թըխկ-թըխկ|ռիկշա|տաքսի
🛻	պիկապ	ավտոմեքենա|բեռնատար|պիկապ|փիքափ
🛼	անվաչմուշկ	անիվ|անվաչմուշկ|չմուշկ
🟠	նարնջագույն շրջան	նարնջագույն|շրջան
🟡	դեղին շրջան	դեղին|շրջան
🟢	կանաչ շրջան	կանաչ|շրջան
🟣	մանուշակագույն շրջան	մանուշակագույն|շրջան
🟤	դարչնագույն շրջան	դարչնագույն|շրջան
🟥	կարմիր քառակուսի	կարմիր|քառակուսի
🟦	կապույտ քառակուսի	կապույտ|քառակուսի
🟧	նարնջագույն քառակուսի	նարնջագույն|քառակուսի
🟨	դեղին քառակուսի	դեղին|քառակուսի
🟩	կանաչ քառակուսի	կանաչ|քառակուսի
🟪	մանուշակագույն քառակուսի	մանուշակագույն|քառակուսի
🟫	շագանակագույն քառակուսի	շագանակագույն|քառակուսի
🟰	հավասարության թանձր նշան	հավասարության թանձր նշան|հավասարություն|մաթեմատիկա
🤌	պտղունց	բացատրություն|ժեստ|հեգնանք|մատներ|պտղունց
🤍	սպիտակ սիրտ	սիրտ|սպիտակ
🤎	դարչնագույն սիրտ	դարչնագույն|սիրտ
🤏	պտղունց ցույց տվող ձեռք	պտղունց ցույց տվող ձեռք|փոքր քանակ|քիչ
🤐	ճարմանդավոր բերանով դեմք	բերան|դեմք|ճարմանդ|ճարմանդավոր բերանով դեմք|շղթա
🤑	թղթադրամը բերանին դեմք	բերան|դեմք|դրամ|թղթադրամը բերանին դեմք|փող
🤒	ջերմաչափով դեմք	դեմք|հիվանդ|ջերմաչափ|ջերմաչափով դեմք
🤓	խելոքի դեմք	գերազանցիկ|դեմք|խելացի|խելոքի դեմք
🤔	մտածող դեմք	դեմք|մտածող
🤕	գլխակապով դեմք	գլխակապ|գլխակապով դեմք|դեմք|վիրակապ|վնասվածք
🤖	ռոբոտ	դեմք|հրեշ|ռոբոտ
🤗	գրկող դեմք	գրկախառնում|գրկախառնվել|գրկող դեմք|դեմք
🤘	եղջյուրների նշան	եղջյուրներ|եղջյուրների նշան|ձեռք|մատ|մարմին
🤙	զանգիր ինձ	զանգել|զանգիր ինձ|ձեռք
🤚	ձեռքի բարձրացրած ափ	բարձրացրած|ձեռքի բարձրացրած ափ
🤛	բռունցքը ձախ	բռունցք|բռունցքը ձախ|ձախ
🤜	բռունցքը աջ	աջ|բռունցք|բռունցքը աջ
🤝	ձեռքսեղմում	համաձայնություն|հանդիպում|ձեռք|ձեռքսեղմում|սեղմել
🤞	խաչած մատներ	խաչած մատներ|խաչել|հաջողություն|ձեռք|մատ
🤟	«սիրում եմ քեզ» նշան	«սիրում եմ քեզ» նշան|ձեռք|սեռ
🤠	կովբոյի դեմք	գլխարկ|դեմք|կովբոյ|կովբոյի դեմք
🤡	ծաղրածուի դեմք	դեմք|ծաղրածու|ծաղրածուի դեմք
🤢	սրտխառնոցով դեմք	դեմք|սրտխառնոց|սրտխառնոցով դեմք|փսխում
🤣	ծիծաղից գլորվում է	գլորվել|դեմք|ծիծաղ|ծիծաղից գլորվում է
🤤	փսլնքոտ դեմք	դեմք|խլնքոտ|փսլնքոտ
🤥	խաբող դեմք	դեմք|խաբող դեմք|պինոկիո|սուտ
🤦	դեմքն ափով ծածկած անձ	անհանվատություն|դեմք|դեմքն ափով ծածկած անձ|ձեռքի ափ
🤧	փռշտացող դեմք	դեմք|փռշտացող դեմք|փռշտոց
🤨	բարձրացրած հոնքով դեմք	անհավատ|բարձրացրած հոնքով դեմք|կասկածանք
🤩	աչքերում աստղեր	աչքեր|աչքերում աստղեր|աստղեր|ծիծաղ
🤪	խենթ դեմք	աչք|խենթ դեմք|մեծ|փոքր
🤫	«սուս» անող դեմք	«սուս» անող դեմք|լուռ|լռություն|սուս
🤬	բերանի վրա նշանով դեմք	բերանի վրա նշանով դեմք|հայհոյանք|քֆուր
🤭	ձեռքը բերանին դեմք	ձեռքը բերանին դեմք|վայ
🤮	փսխող դեմք	սրտխառնոց|փսխող դեմք|փսխում
🤯	պայթող գլուխ	ապշած|ուղեղ|պայթող|պայթող գլուխ
🤰	հղի կին	կին|հղի
🤱	կրծքով կերակրում	կերակրում|կուրծք|կրծքով կերակրում|նորածին
🤲	ձեռքերի ափերը վեր	աղոթք|ձեռքերի ափերը վեր
🤳	սելֆի	լուսանկար|հեռախոս|սելֆի
🤴	արքայազն	արքայազն|իշխան
🤵	սմոկինգով մարդ	մարդ|սմոկինգ|սմոկինգով մարդ|փեսա
🤶	Ձմեռ տատ	Ձմեռ տատ|նոր տարի|սուրբ ծնունդ|տատիկ
🤷	ուսերը թոթվող անձ	անտարբերություն|արհամարանք|թոթվում է ուսերը|կասկած|ուսերը թոթվող անձ
🤸	ձեռնակոնծի կատարող անձ	ձեռնակոնծի կատարող անձ|մարդ|մարմնամարզություն|սպորտ
🤹	ձեռնածու	աճպարար|հավասարակշռություն|ձեռնածու|վարպետություն
🤺	սուսերամարտիկ	մարդ|սուսերամարտ|սուսերամարտիկ|սուր|սպորտ
🤼	ըմբշամարտիկներ	ըմբշամարտ|ըմբշամարտիկ|ըմբշամարտիկներ|մարդ|սպորտ
🤽	ջրագնդակ խաղացող անձ	մարդ|մարմնամարզություն|պոլո|ջուր|ջրագնդակ խաղացող անձ
🤾	ձեռնագնդակ խաղացող անձ	անձ|գնդակ|ձեռնագնդակ|ձեռնագնդակ խաղացող անձ|մարմնամարզություն
🤿	ջրադիմակ	դայվինգ|ջրադիմակ|սուզում|ստորջրյա լող
🥀	թառամած ծաղիկ	թառամած|ծաղիկ
🥁	թմբուկ	երաժշտություն|թմբուկ
🥂	զնգացող բաժակներ	բաժակ|զնգացող բաժակներ|զնգոց|ծլնգոց|նշել|տոնել
🥃	խոշոր բաժակ	բաժակ|գինի|խոշոր բաժակ|կոնյակ|վիսկի|օղի
🥄	գդալ	գդալ|սպասք
🥅	ֆուտբոլի դարպաս	գոլ|նպատակ|սպորտ|ֆուտբոլի դարպաս
🥇	ոսկե մեդալ	առաջին|մեդալ|ոսկե մեդալ|ոսկի
🥈	արծաթե մեդալ	արծաթ|արծաթե մեդալ|երկրորդ|մեդալ
🥉	բրոնզե մեդալ	բրոնզ|բրոնզե մեդալ|երրորդ|մեդալ
🥊	բռնցքամարտի ձեռնոց	բոքս|բռնցքամարտ|բռնցքամարտի ձեռնոց|սպորտ
🥋	մարտարվեստի համազգեստ	այկիդո|կարատե|կիմոնո|համազգեստ|մարտարվեստ|մարտարվեստի համազգեստ|սպորտ
🥌	քըրլինգի քար	խաղ|քար|քըրլինգի քար|քյորլինգ
🥍	լաքրոս	գնդակ|թիրախ|լաքրոս|փայտ
🥎	սոֆթբոլ	գնդակ|թևատակ|ձեռնոց|սոֆթբոլ
🥏	թռչող սկավառակ	թռչող ափսե|թռչող սկավառակ|նետել|սկավառակ
🥐	կրուասան	խմորեղեն|կրուասան|հաց|ուտելիք|ֆրանսիական
🥑	ավոկադո	ավոկադո|միրգ|ուտելիք
🥒	վարունգ	բանջարեղեն|ուտելիք|վարունգ
🥓	բեկոն	բեկոն|միս|ուտելիք
🥔	կարտոֆիլ	բանջարեղեն|կարտոֆիլ|ուտելիք
🥕	գազար	բանջարեղեն|գազար|ուտելիք
🥖	բագետ հաց	բագետ|հաց|ուտելիք|ֆրանսիական
🥗	աղցան	աղցան|բանջարեղեն|ուտելիք
🥘	տապակ	թավա|ուտելիք|պաելյա|տապակ|տապակա|տապակած
🥙	լցոնված լոշիկ	բրդուճ|գիրոս|լավաշ|լցոնված լոշիկ
🥚	ձու	ձու|ուտելիք
🥛	կաթով բաժակ	բաժակ|ըմպելիք|կաթ|կաթով բաժակ
🥜	գետնանուշ	գետնանուշ|ընդեղեն|ընկույզ|ուտելիք
🥝	կիվի	կիվի|միրգ|ուտելիք
🥞	ձիթաբլիթ	բլիթ|կրեպ|ձիթաբլիթ|ուտելիք
🥟	լցոնվածքներ	լցոնվածքներ|խինկալի|մանտի
🥠	գուշակությունով բլիթ	գուշակություն|գուշակությունով բլիթ
🥡	դուրս հանելու տուփ	դուրս հանելու տուփ|ոստրեների տուփ
🥢	փայտիկներ	հասի|փայտիկներ
🥣	գդալով աման	գդալով աման|նախաճաշ|շիլա
🥤	ձողիկով բաժակ	զովացուցիչ|ըմպելիք|կոլա|հյութ|ձողիկով բաժակ
🥥	կոկոս	արմավենի|կոկոս|պինյա կոլադա
🥦	բրոկկոլի	բրոկկոլի|վայրի կաղամբ
🥧	կարկանդակ	լցոնած|խմորեղեն|կարկանդակ
🥨	ոլորաբլիթ	բոկեղ|ոլորաբլիթ|ոլորած|սիմիթ
🥩	մսի կտոր	մսի կտոր|ոսկրամիս|տավար|փափկամիս
🥪	սենդվիչ	հաց|սենդվիչ
🥫	պահածո	պահածո
🥬	հազար	կաղամբ|հազար|մարոլ
🥭	մանգո	արևադարձային|մանգո|միրգ
🥮	լուսնային թխվածք	աշուն|լուսնային թխվածք|փառատոն
🥯	բեյգլ	բեյգլ|բուլկի|թխվածք
🥰	ժպտացող դեմք սրտիկներով	ժպիտ|ժպտացող դեմք սրտիկներով|սիրահարված|սրտիկներ
🥱	հորանջող դեմք	հոգնած|հորանջ|հորանջող դեմք|ձանձրացած
🥲	արցունքով ժպտացող դեմք	արցունք|արցունքով ժպտացող դեմք|ժպտացող|հպարտ|շնորհակալ
🥳	խնջույքավոր դեմք	գլխարկ|խնջույք|խնջույքավոր դեմք|ուրախություն|տոն
🥴	թմրած դեմք	գլխապտույտ|թմրած դեմք|թունավորում|հարբած|ճոճվող|սրտխառնոց
🥵	շոգած դեմք	հիվանդ|շոգ|շոգած դեմք|ջերմություն|տաքություն|տենդ
🥶	մրսած դեմք	դեմք|կապտած|մրսած|սառած|ցուրտ
🥷	նինջա	աննկատ|մարտիկ|նինջա|քողարկված
🥸	դիմակով դեմք	ակնոց|դիմակ|դիմակով դեմք|ինկոգնիտո|քիթ|քողարկված
🥹	արցունքը զսպած դեմք	արցունքը զսպած դեմք|դիմադրել|զայրացած|լացել|հպարտ|տխուր
🥺	աղաչող դեմք	աղաչող|աղաչող դեմք|արցունքներ|խնդրող
🥻	սարի	զգեստ|հագուստ|սարի
🥼	սպիտակ խալաթ	բժիշկ|գիտնական|սպիտակ խալաթ|փորձարկում
🥽	պաշտպանիչ ակնոց	աչքերի պաշտպանություն|զոդում|լող|պաշտպանիչ ակնոց
🥾	արշավային կոշիկ	արշավ|արշավային կոշիկ|զբոսաշրջություն|կոշիկ
🥿	տափակ կոշիկ	բալետի կոշիկ|լոֆեր|հողաթափ|տափակ կոշիկ
🦀	խաչափառ	խաչափառ|խեցգետին|կենդանակերպ
