🤩	cara sonriendo con estrellas	cara|cara sonriendo con estrellas|estrellas|sonrisa
🤪	cara de loco	cara de loco|grande|ojo|pequeño
🤫	cara pidiendo silencio	callado|cara pidiendo silencio|silencio
🤬	cara con símbolos en la boca	cara con símbolos en la boca|maldecir|palabrota|símbolo
🤭	cara con mano sobre la boca	cara con mano sobre la boca|ostras|uy|vaya
🤮	cara vomitando	cara vomitando|enfermo|malo|vomitar
🤯	cabeza explotando	cabeza|cabeza explotando|explosión
🤰	mujer embarazada	embarazada|mujer
🤱	lactancia materna	amamantar|bebé|dar pecho|lactancia materna|pecho
🤲	palmas hacia arriba juntas	oración|palmas hacia arriba juntas
🤳	selfi	autofoto|cámara|selfi|selfie|teléfono
🤴	príncipe	corona|príncipe
🤵	persona con esmoquin	esmoquin|novio|persona|persona con esmoquin
🤶	Mamá Noel	celebración|claus|cuento|fantasía|feliz|fiestas|madre|Mamá Noel|Navidad|santa
🤷	persona encogida de hombros	duda|encogerse|hombros|indiferencia|persona encogida de hombros
🤸	persona haciendo voltereta lateral	acrobacia|gimnasia|persona haciendo voltereta lateral|pirueta|rueda|voltereta
🤹	persona haciendo malabares	equilibrio|malabares|malabarismo|malabarista|persona haciendo malabares
🤺	persona haciendo esgrima	esgrima|esgrimista|espada|persona haciendo esgrima
🤼	personas luchando	lucha|luchador|personas luchando
🤽	persona jugando al waterpolo	persona jugando al waterpolo|waterpolista|waterpolo
🤾	persona jugando al balonmano	balonmanista|balonmano|persona jugando al balonmano
🤿	máscara de buceo	bucear|buzo|esnórquel|máscara|máscara de buceo|tubo
🥀	flor marchita	flor|marchita|marchitada|marchitarse
🥁	tambor	baquetas|música|tambor
🥂	copas brindando	bebida|brindar|brindis|celebración|copa|copas brindando
🥃	vaso de whisky	chupito|copa|licor|vaso|vaso de whisky|whisky
🥄	cuchara	cubiertos|cuchara|cucharilla
🥅	portería	deporte|portería|red
🥇	medalla de oro	medalla|medalla de oro|oro|primero
🥈	medalla de plata	medalla|medalla de plata|plata|segundo
🥉	medalla de bronce	bronce|medalla|medalla de bronce|tercero
🥊	guante de boxeo	boxeo|deporte|guante|guante de boxeo
🥋	uniforme de artes marciales	artes marciales|judo|kárate|taekwondo|uniforme de artes marciales
🥌	piedra de curling	juego|piedra de curling|roca
🥍	lacrosse	bola|lacrosse|palo|pelota|raqueta
🥎	pelota de softball	bola|pelota|pelota de softball|softball
🥏	disco volador	disco|disco volador|frisbee
🥐	cruasán	bollo|comida|croissant|cruasán|francés
🥑	aguacate	aguacate|comida|fruta
🥒	pepino	comida|pepinillo|pepino|verdura
🥓	beicon	bacon|beicon|carne|comida|panceta
🥔	patata	comida|papa|patata|verdura
🥕	zanahoria	comida|verdura|zanahoria
🥖	baguete	baguete|baguette|barra|comida|francés|pan
🥗	ensalada	bol|comida|ensalada|verde
🥘	paella	arroz|comida|paella
🥙	pan relleno	comida|durum|falafel|kebab|pan de pita|pan relleno
🥚	huevo	comida|huevo
🥛	vaso de leche	bebida|leche|vaso|vaso de leche
🥜	cacahuetes	cacahuete|cacahuetes|comida|fruto seco|verdura
🥝	kiwi	comida|fruta|kiwi
🥞	tortitas	comida|dulce|pancakes|postre|tortita|tortitas
🥟	dumpling	comida|dumpling|gyōza|jiaozi|masa
🥠	galleta de la fortuna	adivinación|galleta de la fortuna|profecía|superstición
🥡	caja para llevar	caja para llevar|recipiente para llevar|restaurante
🥢	palillos	cubiertos|hashi|palillos
🥣	cuenco con cuchara	cereal|cuenco con cuchara|desayuno
🥤	vaso con pajita	refresco|vaso con pajita|zumo
🥥	coco	coco|palmera|piña colada
🥦	brócoli	brócoli|col|repollo
🥧	pastel	masa|pastel|relleno
🥨	bretzel	bretzel|galleta salada|pretzel
🥩	corte de carne	carne|chuleta|corte de carne|filete
🥪	sándwich	bocadillo|bocata|emparedado|sándwich
🥫	comida enlatada	comida enlatada|conserva|lata
🥬	verdura de hoja verde	bok choy|col|kale|lechuga|pak choi|verdura de hoja verde
🥭	mango	fruta|mango|tropical
🥮	pastel de luna	festival|luna|otoño|pastel de luna|yuebing
🥯	bagel	bagel|bocadillo|pan|panadería
🥰	cara sonriendo con corazones	adorar|amor|cara sonriendo con corazones|corazones|enamorada|enamorado
🥱	cara de bostezo	aburrido|bostezo|cansado|cara de bostezo|dormido|sueño
🥲	cara sonriente con lágrima	agradecido|aliviado|cara sonriente con lágrima|emocionado|lágrima|orgulloso|sonrisa
🥳	cara de fiesta	capirote|cara de fiesta|celebración|fiesta|gorro|matasuegras
🥴	cara de grogui	atontado|cara de grogui|entonado|grogui|intoxicado|mareado
🥵	cara con calor	calor|cara con calor|cara roja|fiebre|golpe de calor|sudor
🥶	cara con frío	cara con frío|cara congelada|congelado|frío|helado
🥷	ninja	furtivo|guerrero|luchador|ninja|oculto|sigilo
🥸	cara disfrazada	cara disfrazada|careta|disfraz|disimulo|gafas|incógnito|nariz
🥹	cara aguantándose las lágrimas	cara aguantándose las lágrimas|emoción|emocionado|llorar|orgulloso|resistir|triste
🥺	cara suplicante	cara suplicante|implorar|ojos adorables|piedad|por favor
🥻	sari	prenda|ropa|sari|vestido
🥼	bata de laboratorio	bata de laboratorio|científico|doctor|experimento|médico
🥽	gafas de protección	gafas|gafas de protección|nadar|protección ocular|soldar
🥾	bota de senderismo	bota|bota de senderismo|camping|mochilero|senderismo
🥿	bailarina	bailarina|calzado|zapato
🦀	cangrejo	animal|cáncer|cangrejo|zodiaco
🦁	león	cara|leo|león|zodiaco
🦂	escorpión	escorpio|escorpión|zodiaco
🦃	pavo	ave|pavo
🦄	unicornio	cara|unicornio
🦅	águila	águila|ave
🦆	pato	ave|pato
🦇	murciélago	murciélago|vampiro
🦈	tiburón	pez|tiburón
🦉	búho	ave|búho|lechuza|pájaro
🦊	zorro	cara|zorro
🦋	mariposa	bonito|insecto|mariposa
🦌	ciervo	bambi|cervatillo|ciervo
🦍	gorila	gorila|primate|simio
🦎	lagarto	lagartija|lagarto|reptil
🦏	rinoceronte	paquidermo|rinoceronte
🦐	gamba	camarón|comida|gamba|langostino|marisco
🦑	calamar	calamar|comida|molusco
🦒	jirafa	jirafa|manchas
🦓	cebra	cebra|raya
🦔	erizo	erizo|espinas|púas
🦕	saurópodo	braquiosaurio|brontosaurio|diplodocus|saurópodo
🦖	t-rex	t-rex|tiranosaurio|tiranosaurio rex
🦗	grillo	grillo|saltamontes
🦘	canguro	canguro|marsupial|saltar|salto
🦙	llama	alpaca|guanaco|lana|llama|vicuña
🦚	pavo real	ave|orgulloso|pavo|pavo real|plumas
🦛	hipopótamo	hipopótamo|paquidermo
🦜	loro	ave|hablar|loro|papagayo|pirata
🦝	mapache	astuto|curioso|ladino|mapache|maquillaje|ojeras
🦞	bogavante	bogavante|langosta|marisco|pinzas
🦟	mosquito	fiebre|insecto|malaria|mosquito|virus
🦠	microbio	ameba|bacteria|germen|microbio|virus
🦡	tejón	ratel|tejón|tejón de la miel|tejón melero
🦢	cisne	ave|cisne|patito feo
🦣	mamut	colmillo|extinguido|lanudo|mamut
🦤	dodo	ave|dodo|dronte|extinguido|Mauricio|pájaro
🦥	perezoso	gandul|lento|perezoso|vago
🦦	nutria	bromista|juguetón|nutria|pesca
🦧	orangután	mono|orangután|primate|simio
🦨	mofeta	apestar|hedor|mal olor|mofeta|peste|tufo
🦩	flamenco	extravangante|flamenco|ostentoso|tropical
🦪	ostra	buceo|ostra|perla
🦫	castor	castor|roedor
🦬	bisonte	bisonte|búfalo|cíbolo
🦭	foca	foca|león marino
🦮	perro guía	accesibilidad|ciego|guía|invidente|lazarillo|perro guía
🦯	bastón	accesibilidad|bastón|ceguera|ciega|ciego|invidente
🦴	hueso	esqueleto|hueso
🦵	pierna	extremidad|patada|pierna
🦶	pie	patada|pie|pisotón
🦷	diente	dentista|diente|molar|muela
🦸	personaje de superhéroe	bien|héroe|heroína|personaje de superhéroe|superhéroe|superheroína|superpoder
🦹	personaje de supervillano	mal|personaje de supervillano|superpoder|supervillana|supervillano|villana|villano
🦺	chaleco de seguridad	chaleco|chaleco de seguridad|emergencia|seguridad
🦻	oreja con audífono	accesibilidad|audífono|oreja con audífono|prótesis auditiva|sordo
🦼	silla de ruedas eléctrica	accesibilidad|silla de ruedas eléctrica
🦽	silla de ruedas manual	accesibilidad|silla de ruedas manual
🦾	brazo mecánico	accesibilidad|brazo mecánico|ortopedia|prótesis
🦿	pierna mecánica	accesibilidad|ortopedia|pierna mecánica|prótesis
🧀	cuña de queso	cuña|cuña de queso|queso|trozo
🧁	magdalena	cupcake|dulce|magdalena|repostería
🧂	sal	condimento|sal|salero
🧃	tetrabrik	brick|cartón|envase|tetrabrik|zumo
🧄	ajo	ajo|condimento|vampiro
🧅	cebolla	cebolla|condimento|llorar
🧆	falafel	albóndiga|falafel|garbanzo
🧇	gofre	gofre|waffle
🧈	mantequilla	lácteo|mantequilla
🧉	mate	bebida|infusión|mate
🧊	cubito de hielo	cubito de hielo|frío|iceberg
🧋	té de burbujas	boba|bubble tea|burbuja|leche|perla|té|té de burbujas
🧌	trol	cuento de hadas|fantasía|monstruo|trol
🧍	persona de pie	de pie|levantada|levantado|levantarse|persona de pie
🧎	persona de rodillas	arrodillada|arrodillado|arrodillarse|de rodillas|persona de rodillas
🧏	persona sorda	accesibilidad|escuchar|oído|oír|persona sorda|sordera
🧐	cara con monóculo	aristocrático|cara con monóculo|estirado
🧑	persona adulta	género|neutro|persona adulta
🧑‍🌾	profesional de la agricultura	agricultor|cultivador|granjero|jardinero|labrador|profesional de la agricultura
🧑‍🍳	chef	chef|cocinero|cocinillas|guisandero|pinche
🧑‍🍼	persona alimentando a bebé	alimentar|amamantar|bebé|lactancia|persona|persona alimentando a bebé
🧑‍🎄	Noel	celebración|claus|cuento|fantasía|feliz|fiestas|Navidad|Noel|santa
🧑‍🎓	estudiante	estudiante|graduado|licenciado|universitario
🧑‍🎤	cantante	artista|cantante|estrella|rock
🧑‍🎨	artista	artista|paleta|pintor|pinturas
🧑‍🏫	docente	docente|educador|enseñanza|instructor|maestro|profesor
🧑‍🏭	profesional industrial	fábrica|montaje|obrero|operario|profesional industrial|trabajador
🧑‍💻	profesional de la tecnología	desarrollador|informático|profesional de la tecnología|programador|software|tecnólogo
🧑‍💼	oficinista	arquitecto|director|ejecutivo|empresa|oficinista
🧑‍🔧	profesional de la mecánica	electricista|fontanero|mecánico|operario|profesional de la mecánica|técnico
🧑‍🔬	profesional de la ciencia	biólogo|científico|físico|investigador|profesional de la ciencia|químico
🧑‍🚀	astronauta	astronauta|cohete|espacio
🧑‍🚒	bombero	bombero|camión|manguera
🧑‍🤝‍🧑	dos personas de la mano	dos personas de la mano|mano|pareja|persona
🧑‍🦯	persona con bastón	accesibilidad|ciego|invidente|persona con bastón
🧑‍🦼	persona en silla de ruedas eléctrica	accesibilidad|persona en silla de ruedas eléctrica|silla de ruedas
🧑‍🦽	persona en silla de ruedas manual	accesibilidad|persona en silla de ruedas manual|silla de ruedas
🧑‍🧑‍🧒	familia: adulto, adulto, niño	adulto|familia|niño
🧑‍🧑‍🧒‍🧒	familia: adulto, adulto, niño, niño	adulto|familia|niño
🧑‍🧒	familia: adulto, niño	adulto|familia|niño
🧑‍🧒‍🧒	familia: adulto, niño, niño	adulto|familia|niño
🧑‍🩰	bailarina de ballet	bailarín|bailarina|ballet
🧒	infante	crío|género|infante|joven|neutro
🧓	persona mayor	adulto|género neutro|género no especificado|maduro|mayor|persona mayor
🧔	persona con barba	barbas|barbudo|persona|persona con barba
🧕	mujer con hiyab	hiyab|mujer con hiyab|pañuelo
🧖	persona en una sauna	persona en una sauna|sauna|vapor
🧗	persona escalando	alpinista|escalador|persona escalando
🧘	persona en posición de loto	meditación|persona en posición de loto|yoga
🧙	persona maga	bruja|brujo|hechicera|hechicero|persona maga
🧚	hada	campanilla|hada|oberón|puck|titania
🧛	vampiro	drácula|muerto viviente|no muerto|vampiro
🧜	persona sirena	persona sirena|sirena|tritón
🧝	elfo	elfo|mágico
🧞	genio	genio|lámpara
🧟	zombi	muerto viviente|no muerto|zombi
🧠	cerebro	cerebro|inteligente
🧡	corazón naranja	corazón|emoción|naranja
🧢	gorra con visera	béisbol|gorra|gorra con visera|visera
🧣	bufanda	abrigo|bufanda|cuello
🧤	guantes	guantes|mano
🧥	abrigo	abrigo|chaquetón
🧦	calcetines	calcetines|pies|ropa
🧧	sobre rojo	buena suerte|hóngbāo|lai see|regalo|sobre rojo
🧨	petardo	dinamita|explosivo|fuegos artificiales|petardo
🧩	pieza de puzle	conectar|pieza|pieza de puzle|pista|puzle|rompecabezas
🧪	tubo de ensayo	ciencia|experimento|laboratorio|química|químico|tubo de ensayo
🧫	placa de petri	bacterias|biología|biólogo|cultivo|laboratorio|placa de petri
🧬	adn	adn|biólogo|evolución|gen|genética|vida
🧭	brújula	brújula|compás|magnético|navegación|orientación
🧮	ábaco	ábaco|cálculo|contar|matemáticas
🧯	extintor	apagar|extinguir|extintor|incendio
🧰	caja de herramientas	armario|caja de herramientas|herramienta|mecánico
🧱	ladrillo	arcilla|cemento|ladrillo|muro|pared
🧲	imán	atracción|herradura|imán|magnético
🧳	equipaje	equipaje|maleta|viajar
🧴	bote de crema	bote de crema|champú|crema|hidratante|protector solar
🧵	hilo	aguja|carrete|coser|costura|hilo
🧶	ovillo	bola|croché|ovillo|punto|tejer
🧷	imperdible	imperdible|pañal|punk rock
🧸	osito de peluche	juguete|osito de peluche|oso|peluche
🧹	escoba	barrer|bruja|escoba|fregar
🧺	cesta	cesta|colada|cosecha|pícnic
🧻	rollo de papel	papel absorbente|papel higiénico|rollo de papel
🧼	jabón	bañarse|enjabonarse|jabón|jabonera|lavarse|pastilla
🧽	esponja	absorbente|esponja|limpiar|poroso
🧾	recibo	contabilidad|prueba|recibo|teneduría de libros|testimonio
🧿	ojo turco	amuleto|mal de ojo|nazar|ojo turco|talismán
🩰	zapatillas de ballet	bailar|balé|ballet|danza|zapatillas de ballet
🩱	traje de baño de una pieza	bañador|traje de baño de una pieza
🩲	ropa interior	bañador|bragas|braguitas|calzoncillos|ropa interior|slip
🩳	pantalones cortos	bañador|bermudas|calzoncillos|pantalones cortos|ropa interior|shorts
🩴	chancla	chancla|chancla de dedo|chancleta|chinela|sandalia
🩵	corazón azul claro	azul|celeste|cián|claro|corazón
🩶	corazón gris	corazón|gris|pizarra|plata
🩷	corazón rosa	amor|bonito|corazón|gustar|rosa
🩸	gota de sangre	donación de sangre|donar sangre|gota de sangre|herida|medicina|sangre
🩹	tirita	apósito|tirita
🩺	estetoscopio	corazón|doctor|estetoscopio|fonendoscopio|latido|medicina|médico
🩻	radiografía	doctor|doctora|esqueleto|huesos|médico|radiografía|rayos
🩼	muleta	ayuda para la movilidad|bastón|discapacidad|lesión|muleta|palo
🪀	yoyó	dieta|efecto|fluctuar|juguete|yoyó
🪁	cometa	cometa|juguete|planear|viento|volar
🪂	paracaídas	ala delta|paracaídas|paracaidismo|paravela|volar
🪃	bumerán	boomerang|bumerán|rebotar
🪄	varita mágica	bruja|hechicero|magia|mago|prestidigitación|varita|varita mágica
🪅	piñata	caballito|celebración|fiesta|piñata
🪆	muñeca rusa	babushka|mamushka|matrioska|muñeca rusa|rusia
🪇	maracas	agitar|brasil|instrumento|maracas|movimiento|música|percusión
🪈	flauta	flauta|flautín|instrumento|instrumento de viento madera|música
🪉	arpa	amor|arpa|cupido|harpa|instrumento|música|orquesta
🪊	trombón	instrumento|jazz|metal|música|triste|viento
🪎	cofre de tesoro	botín|dinero|joyas|objetos de valor|oro|piedras preciosas|plata|premio|riqueza
🪏	pala	agujero|cavar|enterrar|excavar|hoyo|huerto|nieve|pala|planta
🪐	planeta con anillos	planeta con anillos|saturnino|saturno
🪑	silla	asiento|sentarse|silla
🪒	cuchilla de afeitar	afeitado|afeitar|afilado|barbero|cuchilla de afeitar|navaja
🪓	hacha	cortar|dividir|hacha|hachuela|madera|talar
🪔	lámpara de aceite	aceite|diya|lámpara|lámpara de aceite
🪕	banjo	banjo|banyo|cuerda|instrumento|música
🪖	casco militar	casco|casco militar|ejército|guerra|guerrero|soldado
🪗	acordeón	acordeón|concertina
🪘	tamboril	conga|ritmo|tambor|tamboril
🪙	moneda	dinero|metal|moneda|oro|plata|tesoro
🪚	sierra de carpintería	carpintería|carpintero|herramienta|sierra|sierra de carpintería|talar
🪛	destornillador	atornillador|destornillador|herramienta|tornillo
🪜	escalera	escalar|escalera|escalerilla|escalón|peldaño
🪝	gancho	agarrar|anzuelo|atrapar|gancho|garfio
🪞	espejo	espéculo|espejo|reflector|reflejo
🪟	ventana	abertura|apertura|cristal|marco|transparente|ventana|vista
🪠	desatascador	desatascador|fontanero|retrete|servicio|succión
🪡	aguja de coser	aguja|aguja de coser|bordado|coser|hilar|punto|tejer
🪢	nudo	anudar|atar|enredar|nudo|trenzar
🪣	cubo	balde|barreño|cuba|cubeta|cubo
🪤	trampa de ratones	cebo|cepo|engañar|ratón|ratonera|trampa|trampa de ratones
🪥	cepillo de dientes	cepillo|cepillo de dientes|dental|higiene|limpio|servicio
🪦	lápida	cementario|estela|lápida|sepulcro|tumba
🪧	letrero	anuncio|aviso|cartel|letrero|pancarta|poste
🪨	piedra	pedrusco|peña|peñasco|piedra|roca
🪩	bola de espejos	bailar|bola de espejos|brillar|disco|discoteca|fiesta
🪪	carné de identidad	carné de conducir|carné de identidad|credenciales|identificación|permiso|seguridad
🪫	batería baja	batería|batería baja|carga baja|electrónico|energía baja|pila
🪬	hamsa	amuleto|Fátima|hamsa|jamsa|mano|María|Miriam
🪭	abanico abierto	abanico|abanico abierto|airear|bailar|calor|feria|flamenco
🪮	peineta	afro|peine|peineta|pelo
🪯	khanda	khanda|religión|sij|sijismo|sikh
🪰	mosca	basura|bicho|mal olor|mosca|podrido
🪱	gusano	gusano|lombriz|oruga|parásito
🪲	escarabajo	bicho|escarabajo|insecto
🪳	cucaracha	alimaña|bicho|cucaracha|insecto|plaga
🪴	planta de maceta	crecer|maceta|planta|planta de maceta|tiesto
🪵	madera	hoguera|leña|madera|madero|palos|tronco
🪶	pluma	ave|ligero|pájaro|pluma|plumaje
🪷	loto	budismo|flor|hinduismo|loto|pureza
🪸	coral	arrecife|coral|océano
🪹	nido vacío	anidación|anidamiento|anidar|nido vacío
🪺	nido con huevos	anidación|anidamiento|anidar|nido con huevos
🪻	campanilla	boca de dragón|campanilla|flor|jacinto|lavanda|lila|lupino
🪼	medusa	invertebrado|marino|medusa|picadura|picar
🪽	ala	ala|ángel|angelical|ave|mitología|pájaro|volar
🪾	árbol sin hojas	árbol|deshojado|estéril|invierno|madera|muerto|ramas|sequía|sin hojas|tronco
🪿	oca	ave|ganso|graznar|oca|pájaro
🫀	corazón humano	anatomía|cardiología|corazón|corazón humano|latido|órgano|pulso
🫁	pulmones	exhalar|inhalar|órgano|pulmones|respiración|respirar
🫂	personas abrazándose	abrazo|adiós|despedida|gracias|personas abrazándose|saludo
🫃	hombre embarazado	barriga|embarazado|hinchado|hinchazón|hombre embarazado|inflado|lleno
🫄	persona embarazada	barriga|embarazo|gestación|hinchazón|persona embarazada
🫅	persona con corona	majestad|monarca|monarquía|noble|persona con corona|real|realeza
🫆	huella dactilar	delito|detective|forense|huella|huella dactilar|huella digital|identidad|misterio|rastro|seguridad
🫈	criatura peluda	bigfoot|bosque|críptido|gigante|monstruo|peludo|sasquatch|yeti
🫍	orca	ballena|mar|marino|océano
🫎	alce	alce|animal|asta|ciervo canadiense|cuernos|mamífero|uapití
🫏	burro	animal|asno|borrico|burro|mamífero|mula|terco
🫐	arándanos	arándano|arándanos|azul|baya|frutos del bosque|mirtilo
🫑	pimiento	ají|chile|morrón|pimiento|rojo|verdura
🫒	aceituna	aceituna|aperitivo|comida|oliva
🫓	pan sin levadura	arepa|naan|pan sin levadura|pita|tortilla
🫔	tamal	mejicano|mexicano|tamal|wrap
🫕	fondue	chocolate|fondue|olla|queso|suizo
🫖	tetera	bebida|infusión|té|tetera
🫗	líquido derramándose	bebida|derramar|líquido derramándose|vacío|vaso|verter
🫘	alubias	alubias|comida|habichuela roja|habichuelas|judía roja|judías|legumbre
🫙	tarro	almacenar|condimento|frasco|recipiente|salsa|tarro|vacío
🫚	raíz de jengibre	cerveza|especia|garganta|raíz|raíz de jengibre
🫛	vaina	edamame|guisante|judías|legumbre|soja|vaina|verdura
🫜	túberculo comestible	chirivía|comida|ensalada|huerto|nabo|rábano|raíz|remolacha|vegetariano|verdura
🫟	salpicadura	gotear|líquido|mancha|manchar|pintura|salpicadura|salpicar|tinta
🫠	cara derritiéndose	calor|cara derritiéndose|derretido|derretirse|desaparecer|fundirse|líquido
🫡	cara saludando	cara saludando|ejército|orden|saludo|sí|sol|vale
🫢	cara con ojos abiertos y boca tapada	alucinar|asombro|cara con ojos abiertos y boca tapada|increíble|sorpresa|vergüenza
🫣	cara tapada con ojo espiando	cara tapada con ojo espiando|espiar|fascinado|mirar|vistazo
🫤	cara con boca diagonal	cara con boca diagonal|decepción|decepcionado|escéptico|inseguro|jo|vaya
🫥	cara con línea de puntos	cara con línea de puntos|depresivo|deprimido|desaparecer|esconderse|introvertido|invisible
🫦	labio mordido	ansioso|incómodo|labio mordido|ligar|miedo|nervioso|preocupado
🫧	burbujas	bajo el agua|burbujas|eructar|jabón|limpiar
🫨	cara temblorosa	cara temblorosa|shock|temblar|terremoto|vibrar
🫩	cara con ojeras	agotado|agotamiento|cansado|cansancio|cara|extenuación|extenuado|ojeras|ojos|sueño
🫪	cara deformada	ansiedad|conmocionado|hinchado|pánico|sorprendido|vulnerable
🫯	nube de pelea	alboroto|altercado|bronca|desacuerdo|discusión|lucha|pelea
🫰	mano con dedo índice y pulgar cruzados	amor|caro|chasquido|corazón|dinero|mano con dedo índice y pulgar cruzados
🫱	mano hacia la derecha	a la derecha|derecha|mano|mano hacia la derecha
🫲	mano hacia la izquierda	a la izquierda|izquierda|mano|mano hacia la izquierda
🫳	mano con la palma hacia abajo	bajar|descartar|fuera|mano con la palma hacia abajo|no|quita|rechazar
🫴	mano con la palma hacia arriba	acércate|dame|mano con la palma hacia arriba|ofrecer|trae|ven
🫵	dedo índice apuntándote a ti	apuntar|dedo índice apuntándote a ti|ti|tú
🫶	manos formando un corazón	amor|manos formando un corazón
🫷	mano empujando hacia la izquierda	a la izquierda|choca esos cinco|detener|empujar|mano empujando hacia la izquierda|rechazar|stop
🫸	mano empujando hacia la derecha	a la derecha|choca esos cinco|detener|empujar|mano empujando hacia la derecha|rechazar|stop
